SoundOrthography,Klattbet,Arpabet,List,Contrast,VL_PositionalUnigram,VL_PositionalBigram,uni_prob_adult_SmallCMU,bi_prob_adult_SmallCMU,pos_uni_freq_adult_SmallCMU,pos_bi_freq_adult_SmallCMU,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,segmentation
dhipe,DYp,DH AY P,High,Unigram,1.0743,1.0015,-15.082482,-16.70441473,1.070956407,1.001824843,D Y p,3,-11.757648574747709,NA,-Inf,NA,-28.48508313243309,NA,1.0587363946673538,NA,1.0587781846213142,NA,1.0005152315321697,NA,1.0005838734162436,NA,PearlUtterancesTypizedNoSpaces_RS1
serk,sRk,S ER K,High,Unigram,1.1649,1.0011,-9.339987145,-11.32741628,1.1974673,1.008126773,s R k,3,-11.402053275383896,NA,-Inf,NA,-26.700162244573036,NA,1.0157789656726992,NA,1.015931136378236,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serk,sRk,S ER K,High,Unigram,1.1649,1.0011,-9.339987145,-11.32741628,1.1974673,1.008126773,s R k,3,-11.402053275383896,NA,-Inf,NA,-26.700162244573036,NA,1.0157789656726992,NA,1.015931136378236,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
berse,bRs,B ER S,High,Unigram,1.139,1.0017,-10.25306129,-10.41098954,1.162036275,1.005749872,b R s,3,-11.783159385620223,NA,-Inf,NA,-25.18982743116938,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
berse,bRs,B ER S,High,Unigram,1.139,1.0017,-10.25306129,-10.41098954,1.162036275,1.005749872,b R s,3,-11.783159385620223,NA,-Inf,NA,-25.18982743116938,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thuzz,Txz,TH AH Z,High,Unigram,1.0691,1.0009,-12.26949456,-13.11436243,1.116925524,1.002350918,T x z,3,-12.429938693117554,NA,-Inf,NA,-25.295700511165556,NA,1.0258903844915308,NA,1.0260165735209095,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shawng,ScG,SH AO NG,Low,Unigram,1.0379,1.001,-14.299307,-15.32705404,1.052648793,1.001113805,S c G,3,-14.726862074427858,NA,-Inf,NA,-25.682872527478576,NA,1.0103690345849166,NA,1.01053510631464,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
jeydge,JeJ,JH EY JH,Low,Unigram,1.0538,1.0011,-12.92799293,-14.89456468,1.052086124,1.001055581,J e J,3,-15.496865321380195,NA,-Inf,NA,-24.48778802093118,NA,1.0068912217427706,NA,1.0070662298451851,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dhuzz,Dxz,DH AH Z,High,Unigram,1.0652,1.0011,-13.97545404,-15.79774166,1.112211014,1.001943349,D x z,3,-10.467087431373423,NA,-Inf,NA,-22.8075983272482,NA,1.0258903844915308,NA,1.0260165735209095,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shipe,SYp,SH AY P,High,Unigram,1.0811,1.0017,-11.95338501,-16.91842224,1.079104944,1.001883067,S Y p,3,-13.834270830658262,NA,-Inf,NA,-25.418207448928918,NA,1.0587363946673538,NA,1.0587781846213142,NA,1.0005152315321697,NA,1.0005838734162436,NA,PearlUtterancesTypizedNoSpaces_RS1
nautch,nWC,N AW CH,Low,Unigram,1.0415,1.0006,-13.95800782,-15.4433946,1.034828087,1.000352089,n W C,3,-13.444280274870987,NA,-Inf,NA,-24.59769494126125,NA,1.0045726798480068,NA,1.0047536455322157,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
nautch,nWC,N AW CH,Low,Unigram,1.0415,1.0006,-13.95800782,-15.4433946,1.034828087,1.000352089,n W C,3,-13.444280274870987,NA,-Inf,NA,-24.59769494126125,NA,1.0045726798480068,NA,1.0047536455322157,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
lautch,lWC,L AW CH,Low,Unigram,1.0518,1.0006,-14.26438897,-13.88362457,1.046061426,1.000701434,l W C,3,-13.947261934953403,NA,-Inf,NA,-25.733294341171856,NA,1.0045726798480068,NA,1.0047536455322157,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
shaud,Scd,SH AO D,High,Unigram,1.0642,1.0006,-12.10265681,-15.002938,1.073149529,1.001113805,S c d,3,-13.681041380433356,NA,-Inf,NA,-29.787144888402537,NA,1.0188703548657176,NA,1.0190145821288623,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
geedge,giJ,G IY JH,High,Unigram,1.0686,1.0006,-12.15988099,-14.37586463,1.080729017,1.000941877,g i J,3,-13.133680670132026,NA,-Inf,NA,-24.82600287595444,NA,1.0023185418947638,NA,1.0025052996723838,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
geedge,giJ,G IY JH,High,Unigram,1.0686,1.0006,-12.15988099,-14.37586463,1.080729017,1.000941877,g i J,3,-13.133680670132026,NA,-Inf,NA,-24.82600287595444,NA,1.0023185418947638,NA,1.0025052996723838,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chooth,CuT,CH UW TH,Low,Unigram,1.0384,1.0008,-15.32864948,-13.39748422,1.038216483,1.000528819,C u T,3,-14.672978719549217,NA,-Inf,NA,-23.58781197068633,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chooth,CuT,CH UW TH,Low,Unigram,1.0384,1.0008,-15.32864948,-13.39748422,1.038216483,1.000528819,C u T,3,-14.672978719549217,NA,-Inf,NA,-23.58781197068633,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheeg,Dig,DH IY G,Low,Unigram,1.0526,1.0008,-14.94242005,-17.44030474,1.060881226,1.00082337,D i g,3,-10.810558631736107,NA,-Inf,NA,-25.8521084738358,NA,1.0063759902106009,NA,1.006552322220081,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheeg,Dig,DH IY G,Low,Unigram,1.0526,1.0008,-14.94242005,-17.44030474,1.060881226,1.00082337,D i g,3,-10.810558631736107,NA,-Inf,NA,-25.8521084738358,NA,1.0063759902106009,NA,1.006552322220081,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
wooth,wuT,W UW TH,Low,Unigram,1.0498,1.0007,-15.16488577,-14.6069323,1.044968127,1.00081994,w u T,3,-12.687228021247638,NA,-Inf,NA,-28.32034287645631,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thawth,TcT,TH AO TH,Low,Unigram,1.0307,1.0003,-15.65742161,-14.43064723,1.044796505,1.000466479,T c T,3,-15.626791203225103,NA,-Inf,NA,-25.792335266231483,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
gooth,guT,G UW TH,Low,Unigram,1.0555,1.001,-14.42669591,-14.55698831,1.056201466,1.000936389,g u T,3,-12.902451470426936,NA,-Inf,NA,-28.10672980089584,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
ferse,fRs,F ER S,High,Unigram,1.1344,1.0019,-10.45120767,-10.30461674,1.15755458,1.005808096,f R s,3,-12.36377264989011,NA,-Inf,NA,-25.774902842716124,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
ferse,fRs,F ER S,High,Unigram,1.1344,1.0019,-10.45120767,-10.30461674,1.15755458,1.005808096,f R s,3,-12.36377264989011,NA,-Inf,NA,-25.774902842716124,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
jime,JYm,JH AY M,High,Unigram,1.0975,1.0015,-12.2636261,-13.79626553,1.098285926,1.001231625,J Y m,3,-13.647975367969359,NA,-Inf,NA,-26.652312771659197,NA,1.066658079474464,NA,1.0666795143572942,NA,1.0101114188188318,NA,1.0092835873182695,NA,PearlUtterancesTypizedNoSpaces_RS1
nerz,nRz,N ER Z,Low,Unigram,1.0529,1,-10.67769792,-16.59382543,1.078026557,1.000524703,n R z,3,-11.512617905148543,NA,-Inf,NA,-27.577796229082843,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
mern,mRn,M ER N,High,Unigram,1.1623000000000001,1.0008,-9.549008181,-10.77601002,1.181485389,1.003803093,m R n,3,-11.146327295201509,NA,-Inf,NA,-27.504531604679897,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
mern,mRn,M ER N,High,Unigram,1.1623000000000001,1.0008,-9.549008181,-10.77601002,1.181485389,1.003803093,m R n,3,-11.146327295201509,NA,-Inf,NA,-27.504531604679897,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
choosh,CuS,CH UW SH,Low,Unigram,1.0387,1.0002,-13.90551197,-12.9738497,1.039159046,1.000293179,C u S,3,-14.78674971371564,NA,-Inf,NA,-24.080137917987564,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
choosh,CuS,CH UW SH,Low,Unigram,1.0387,1.0002,-13.90551197,-12.9738497,1.039159046,1.000293179,C u S,3,-14.78674971371564,NA,-Inf,NA,-24.080137917987564,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
sheydge,SeJ,SH EY JH,Low,Unigram,1.0497,1.0014,-12.581435,-15.27777798,1.045276276,1.001230253,S e J,3,-15.25036553889483,NA,-Inf,NA,-23.27510727759586,NA,1.0068912217427706,NA,1.0070662298451851,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thush,TxS,TH AH SH,Low,Unigram,1.0567,1.0002,-11.89533136,-15.50870779,1.103788558,1.001172715,T x S,3,-14.07825075831332,NA,-Inf,NA,-25.285297693749907,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thush,TxS,TH AH SH,Low,Unigram,1.0567,1.0002,-11.89533136,-15.50870779,1.103788558,1.001172715,T x S,3,-14.07825075831332,NA,-Inf,NA,-25.285297693749907,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
veydh,veD,V EY DH,Low,Unigram,1.0547,1.0013,-15.39478217,-15.17779166,1.044616826,1.000932959,v e D,3,-12.139605476518046,NA,-Inf,NA,-26.629577253881394,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
veydh,veD,V EY DH,Low,Unigram,1.0547,1.0013,-15.39478217,-15.17779166,1.044616826,1.000932959,v e D,3,-12.139605476518046,NA,-Inf,NA,-26.629577253881394,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chush,CxS,CH AH SH,Low,Unigram,1.0588,1.0002,-11.58727711,-14.96461041,1.105767488,1.001289164,C x S,3,-14.255959853305072,NA,-Inf,NA,-24.43950020873794,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chush,CxS,CH AH SH,Low,Unigram,1.0588,1.0002,-11.58727711,-14.96461041,1.105767488,1.001289164,C x S,3,-14.255959853305072,NA,-Inf,NA,-24.43950020873794,NA,1.0119147291814259,NA,1.0120768291899531,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
nawth,ncT,N AO TH,Low,Unigram,1.0477,1.0004,-12.6749733,-14.68600326,1.059754889,1.001689187,n c T,3,-13.037856583515573,NA,-Inf,NA,-27.93851488701118,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
serp,sRp,S ER P,High,Unigram,1.1485,1.0013,-9.80339009,-12.7284325,1.180206623,1.006536198,s R p,3,-11.918512456716336,NA,-Inf,NA,-26.39822447104104,NA,1.0070200296258132,NA,1.0071947067514613,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-10.440525524122506,NA,-Inf,NA,-26.338173924291198,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-10.440525524122506,NA,-Inf,NA,-26.338173924291198,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-10.440525524122506,NA,-Inf,NA,-26.338173924291198,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shawg,Scg,SH AO G,Low,Unigram,1.0441,1.0009,-13.02427628,-16.53004704,1.059364551,1.000819254,S c g,3,-14.147744043260994,NA,-Inf,NA,-25.71940777251676,NA,1.0153925420235719,NA,1.0155457056594077,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shawg,Scg,SH AO G,Low,Unigram,1.0441,1.0009,-13.02427628,-16.53004704,1.059364551,1.000819254,S c g,3,-14.147744043260994,NA,-Inf,NA,-25.71940777251676,NA,1.0153925420235719,NA,1.0155457056594077,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
cheesh,CiS,CH IY SH,Low,Unigram,1.0484,1.0008,-12.71527663,-15.54948918,1.057383209,1.000641838,C i S,3,-14.657708136768942,NA,-Inf,NA,-24.096611016830195,NA,1.002060926128679,NA,1.0022483458598317,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
geedh,giD,G IY DH,High,Unigram,1.0609,1.0004,-14.94242005,-16.33143595,1.069418266,1.000352775,g i D,3,-10.810558631736107,NA,-Inf,NA,-25.054423484369494,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
geedh,giD,G IY DH,High,Unigram,1.0609,1.0004,-14.94242005,-16.33143595,1.069418266,1.000352775,g i D,3,-10.810558631736107,NA,-Inf,NA,-25.054423484369494,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
thawsh,TcS,TH AO SH,Low,Unigram,1.031,1.0007,-14.2342841,-15.94277049,1.045739067,1.00070212,T c S,3,-15.740562197391526,NA,-Inf,NA,-24.125176964179346,NA,1.01107747794165,NA,1.0112417292991585,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
zooth,zuT,Z UW TH,Low,Unigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-12.960728553528124,NA,-Inf,NA,-27.355804066228973,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
zooth,zuT,Z UW TH,Low,Unigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-12.960728553528124,NA,-Inf,NA,-27.355804066228973,NA,1.0052811232047403,NA,1.0054602685167342,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shime,SYm,SH AY M,High,Unigram,1.0934,1.0014,-11.91706817,-16.19438185,1.091476078,1.000940505,S Y m,3,-13.401475585483993,NA,-Inf,NA,-24.940640862204887,NA,1.066658079474464,NA,1.0666795143572942,NA,1.0101114188188318,NA,1.0092835873182695,NA,PearlUtterancesTypizedNoSpaces_RS1
dhuv,Dxv,DH AH V,High,Unigram,1.0687,1.002,-13.63209897,-15.79763004,1.117100557,1.002532451,D x v,3,-11.327761472588321,NA,-Inf,NA,-21.650459701509718,NA,1.0132028080118503,NA,1.013361598252714,NA,1.0003220197076061,NA,1.0004087113913704,NA,PearlUtterancesTypizedNoSpaces_RS1
tautch,tWC,T AW CH,High,Unigram,1.0622,1.0008,-13.98789424,-14.85972705,1.058109619,1.000584986,t W C,3,-13.09909076654488,NA,-Inf,NA,-26.02610276329624,NA,1.0045726798480068,NA,1.0047536455322157,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
gibe,gYb,G AY B,High,Unigram,1.0863,1.0016,-12.61618589,-15.07384421,1.08432408,1.001879637,g Y b,3,-11.992328611265197,NA,-Inf,NA,-27.810198935603808,NA,1.0548721581760805,NA,1.0549238774330314,NA,1.0007728472982547,NA,1.0008174227827409,NA,PearlUtterancesTypizedNoSpaces_RS1
rawsh,rcS,R AO SH,High,Unigram,1.0743,1.0009,-11.54103212,-14.76613648,1.100741687,1.000585672,r c S,3,-13.45255521233894,NA,-Inf,NA,-24.443042702599122,NA,1.01107747794165,NA,1.0112417292991585,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
derse,dRs,D ER S,High,Unigram,1.1396,1.0016,-9.813110006,-10.44324077,1.174666506,1.005109406,d R s,3,-11.327028075560275,NA,-Inf,NA,-25.54941629639129,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
derse,dRs,D ER S,High,Unigram,1.1396,1.0016,-9.813110006,-10.44324077,1.174666506,1.005109406,d R s,3,-11.327028075560275,NA,-Inf,NA,-25.54941629639129,NA,1.00528112320474,NA,1.005460268516734,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
shauze,Scz,SH AO Z,Low,Unigram,1.0463,1.0007,-13.18530979,-15.36700222,1.062310059,1.001172715,S c z,3,-14.206021126362183,NA,-Inf,NA,-25.92467398647623,NA,1.025053133251755,NA,1.0251814736301148,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yawd,ycd,Y AO D,High,Unigram,1.0624,1.0006,-12.7911474,-14.41630115,1.072451083,1.000997357,y c d,3,-11.619208927669108,NA,-Inf,NA,-32.62062730282228,NA,1.0188703548657176,NA,1.0190145821288623,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
yawd,ycd,Y AO D,High,Unigram,1.0624,1.0006,-12.7911474,-14.41630115,1.072451083,1.000997357,y c d,3,-11.619208927669108,NA,-Inf,NA,-32.62062730282228,NA,1.0188703548657176,NA,1.0190145821288623,NA,1.0001288078830424,NA,1.0002335493664976,NA,PearlUtterancesTypizedNoSpaces_RS1
joosh,JuS,JH UW SH,Low,Unigram,1.0436,1.0013,-13.13698666,-12.97576362,1.0474239890000001,1.002156352,J u S,3,-14.969311395375676,NA,-Inf,NA,-23.95418092639541,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
hoosh,huS,HH UW SH,High,Unigram,1.0692,1.001,-13.81864889,-13.04179126,1.061509316,1.000933645,h u S,3,-13.225513903099417,NA,-Inf,NA,-25.12403098237076,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
goosh,guS,G UW SH,Low,Unigram,1.0558,1.0004,-13.0035584,-14.13335379,1.057144029,1.000700748,g u S,3,-13.016222464593358,NA,-Inf,NA,-28.599055748197074,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yerz,yRz,Y ER Z,Low,Unigram,1.037,1.0001,-12.92549932,-16.27735151,1.065803753,1.000699376,y R z,3,-12.153491066260248,NA,-Inf,NA,-24.76197825128017,NA,1.0150705223159657,NA,1.0152245133937172,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
cheyg,Ceg,CH EY G,Low,Unigram,1.056,1.0009,-13.56308999,-16.50675799,1.048651814,1.000995299,C e g,3,-13.361214708937839,NA,-Inf,NA,-24.015398530088536,NA,1.0109486700586077,NA,1.0111132523928823,NA,1.0003864236491273,NA,1.0004670987329949,NA,PearlUtterancesTypizedNoSpaces_RS1
zeedge,ziJ,Z IY JH,Low,Unigram,1.0452,1.0008,-12.32091451,-15.02651704,1.057796708,1.001291222,z i J,3,-13.191957753233215,NA,-Inf,NA,-25.79862836048909,NA,1.0023185418947638,NA,1.0025052996723838,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
moosh,muS,M UW SH,High,Unigram,1.087,1.0007,-12.03590218,-14.26699463,1.085081867,1.0005843,m u S,3,-12.70820893774751,NA,-Inf,NA,-25.439128088816318,NA,1.0021897340117216,NA,1.0023768227661078,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
dhime,DYm,DH AY M,High,Unigram,1.0866,1.0012,-15.04616516,-15.98037434,1.083327541,1.00088228,D Y m,3,-11.32485332957344,NA,-Inf,NA,-28.00751654570906,NA,1.066658079474464,NA,1.0666795143572942,NA,1.0101114188188318,NA,1.0092835873182695,NA,PearlUtterancesTypizedNoSpaces_RS1
jeyg,Jeg,JH EY G,High,Unigram,1.0609,1.0007,-12.79456468,-16.7093426,1.056916758,1.00087885,J e g,3,-13.543776390597877,NA,-Inf,NA,-25.69064346655044,NA,1.0109486700586077,NA,1.0111132523928823,NA,1.0003864236491273,NA,1.0004670987329949,NA,PearlUtterancesTypizedNoSpaces_RS1
foove,fuv,F UW V,High,Unigram,1.0923,1.0007,-12.75084472,-14.37223626,1.09449421,1.000587044,f u v,3,-12.798626352114688,NA,-Inf,NA,-26.07236215624087,NA,1.003477812842146,NA,1.0036615918288687,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
vern,vRn,V ER N,High,Unigram,1.1275,1.0006,-10.33434285,-10.6198525,1.147668964,1.003861317,v R n,3,-12.373291946363441,NA,-Inf,NA,-23.879281234221516,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
vern,vRn,V ER N,High,Unigram,1.1275,1.0006,-10.33434285,-10.6198525,1.147668964,1.003861317,v R n,3,-12.373291946363441,NA,-Inf,NA,-23.879281234221516,NA,1.0383847491466478,NA,1.0384788334296908,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
geech,giC,G IY CH,High,Unigram,1.0658,1.0007,-12.92840631,-15.02050325,1.073836528,1.000411685,g i C,3,-12.95111898847199,NA,-Inf,NA,-24.065924444154412,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
geech,giC,G IY CH,High,Unigram,1.0658,1.0007,-12.92840631,-15.02050325,1.073836528,1.000411685,g i C,3,-12.95111898847199,NA,-Inf,NA,-24.065924444154412,NA,1.0013524827719456,NA,1.0015417228753132,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-12.581085880858389,NA,-Inf,NA,-24.560797014889985,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-12.581085880858389,NA,-Inf,NA,-24.560797014889985,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
cheedh,CiD,CH IY DH,Low,Unigram,1.0438,1.0009,-15.84437362,-16.15276112,1.051433282,1.000818568,C i D,3,-12.581085880858389,NA,-Inf,NA,-24.560797014889985,NA,1.0043150640819216,NA,1.0044966917196634,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
chize,CYz,CH AY Z,High,Unigram,1.0633,1.0016,-14.16084116,-12.36818612,1.06038917,1.001233683,C Y z,3,-13.831704296256357,NA,-Inf,NA,-26.849579274007844,NA,1.0667868873575064,NA,1.0668079912635702,NA,1.0000644039415212,NA,1.000175162024873,NA,PearlUtterancesTypizedNoSpaces_RS1
dawth,dcT,D AO TH,High,Unigram,1.0757,1.0009,-13.52579431,-13.1127874,1.101196016,1.001398066,d c T,3,-13.567270386266934,NA,-Inf,NA,-25.93852505572793,NA,1.0141688671346687,NA,1.0143251750497848,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yerv,yRv,Y ER V,Low,Unigram,1.0405,1.0005,-12.58214424,-12.85843527,1.070693297,1.002702321,y R v,3,-13.014165107475145,NA,-Inf,NA,-25.99268937019042,NA,1.0023829458362852,NA,1.0025695381255217,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
yerv,yRv,Y ER V,Low,Unigram,1.0405,1.0005,-12.58214424,-12.85843527,1.070693297,1.002702321,y R v,3,-13.014165107475145,NA,-Inf,NA,-25.99268937019042,NA,1.0023829458362852,NA,1.0025695381255217,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
zeeg,zig,Z IY G,Low,Unigram,1.0523,1.0009,-12.18748626,-16.37129134,1.062627341,1.001114491,z i g,3,-11.238868822450897,NA,-Inf,NA,-25.540983518448748,NA,1.0063759902106009,NA,1.006552322220081,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
sheyg,Seg,SH EY G,Low,Unigram,1.0568,1.001,-12.44800674,-17.0925559,1.050106909,1.001053523,S e g,3,-13.297276608112512,NA,-Inf,NA,-24.477962723215114,NA,1.0109486700586077,NA,1.0111132523928823,NA,1.0003864236491273,NA,1.0004670987329949,NA,PearlUtterancesTypizedNoSpaces_RS1
cheydh,CeD,CH EY DH,Low,Unigram,1.0412,1.0007,-16.4790573,-17.11755502,1.032510429,1.000641838,C e D,3,-12.99118160132424,NA,-Inf,NA,-25.150728964891968,NA,1.0088877439299284,NA,1.0090576218924647,NA,1,1,1.0001167746832489,1,PearlUtterancesTypizedNoSpaces_RS1
