SoundOrthography,Klattbet,Arpabet,List,Contrast,VL_PositionalUnigram,VL_PositionalBigram,uni_prob_adult_SmallCMU,bi_prob_adult_SmallCMU,pos_uni_freq_adult_SmallCMU,pos_bi_freq_adult_SmallCMU,word,word_len,uni_prob,uni_prob_freq_weighted,bi_prob,bi_prob_freq_weighted,bi_prob_smoothed,bi_prob_freq_weighted_smoothed,pos_uni_score,pos_uni_score_freq_weighted,pos_uni_score_smoothed,pos_uni_score_freq_weighted_smoothed,pos_bi_score,pos_bi_score_freq_weighted,pos_bi_score_smoothed,pos_bi_score_freq_weighted_smoothed,segmentation
thautch,TWC,TH AW CH,Low,OldBigram,1.0245,1.0004,-16.94045613,-15.13492875,1.019869703,1.000352089,T W C,3,-15.36433587,NA,-13.45500677,NA,-13.59275991,NA,1.035636413,NA,1.036137845,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
thaudh,TWD,TH AW DH,Low,OldBigram,1.0196,1.0001,-18.95446986,-17.7780886,1.015451441,1.000116448,T W D,3,-16.54299086,NA,-17.12838204,NA,-16.55863922,NA,1.027192113,NA,1.027799166,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
thauth,TWT,TH AW TH,Low,OldBigram,1.0239,1.0006,-17.24851038,-16.10452616,1.020458805,1.000234269,T W T,3,-16.0271777,NA,-14.75382344,NA,-14.59814962,NA,1.028816017,NA,1.029402759,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
thauz,TWz,TH AW Z,Low,OldBigram,1.0366,1.0006,-16.19953607,-14.61795238,1.034538333,1.000410999,T W z,3,-14.03136114,NA,-12.52768431,NA,-12.43897685,NA,1.050901109,NA,1.05121161,NA,1.001285481,NA,1.001291952,NA,PearlWordTypes_RS1
veir,ver,V EY R,High,OldBigram,1.13,1.0012,-10.99557071,-17.72310933,1.116722864,1.000815138,v e r,3,-11.61323501,NA,-14.42760729,NA,-14.08604323,NA,1.138587467,NA,1.137820468,NA,1.0084443,NA,1.006080758,NA,PearlWordTypes_RS1
wush,wUS,W UH SH,High,OldBigram,1.0382,1.0015,-15.5786767,-14.30835974,1.028676338,1.000877478,w U S,3,-13.79954082,NA,-10.13345505,NA,-10.63899246,NA,1.083129792,NA,1.083063131,NA,1.004735292,NA,1.003627473,NA,PearlWordTypes_RS1
wuth,wUT,W UH TH,Low,OldBigram,1.0379,1.0012,-17.00181421,-15.31751077,1.027733775,1.000524017,w U T,3,-14.68244454,NA,#NAME?,NA,-12.74947407,NA,1.075984615,NA,1.076007326,NA,1.003111388,NA,1.002540517,NA,PearlWordTypes_RS1
waudh,wWD,W AW DH,Low,OldBigram,1.0331,1.0001,-18.4826519,-17.28766861,1.024182015,1.000116448,w W D,3,-15.17552945,NA,-16.77180215,NA,-15.90424399,NA,1.06720452,NA,1.067333337,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
wurr,wxr,W AH R,High,OldBigram,1.1409,1.0014,-10.15339893,-17.33521129,1.178675244,1.000526761,w x r,3,-9.927942261,NA,-11.02718834,NA,-11.18494745,NA,1.223395171,NA,1.221612991,NA,1.007549182,NA,1.005534411,NA,PearlWordTypes_RS1
yof,ycf,Y AO F,Low,OldBigram,1.0441,1.0007,-13.42924507,-15.78655691,1.065028403,1.000879536,y c f,3,-13.33500762,NA,-12.99229243,NA,-13.12138315,NA,1.067840786,NA,1.067954169,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yog,ycg,Y AO G,High,OldBigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yog,ycg,Y AO G,High,OldBigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yog,ycg,Y AO G,High,OldBigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yosh,ycS,Y AO SH,Low,OldBigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.92416509,NA,-12.96501576,NA,-13.12856181,NA,1.063943416,NA,1.064105548,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
yosh,ycS,Y AO SH,Low,OldBigram,1.0321,1.0006,-13.49963719,-16.64408247,1.048474647,1.000643896,y c S,3,-13.92416509,NA,-12.96501576,NA,-13.12856181,NA,1.063943416,NA,1.064105548,NA,1.002246181,NA,1.001937928,NA,PearlWordTypes_RS1
yeitch,yeC,Y EY CH,Low,OldBigram,1.0451,1.0003,-14.03845091,-18.81921522,1.037685341,1.00011782,y e C,3,-13.69044329,NA,-15.26243074,NA,-14.84839253,NA,1.082286962,NA,1.082229343,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
yeidh,yeD,Y EY DH,Low,OldBigram,1.0402,1.0002,-16.05246464,-19.82476628,1.033267079,1.00011782,y e D,3,-14.86909828,NA,#NAME?,NA,-17.99659339,NA,1.073842662,NA,1.073890664,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
yeidge,yeJ,Y EY JH,Low,OldBigram,1.0479,1.0008,-13.26992559,-17.39919133,1.04457783,1.000648012,y e J,3,-14.05816807,NA,-14.67156241,NA,-14.55027558,NA,1.074817004,NA,1.074852819,NA,1.001610262,NA,1.001509343,NA,PearlWordTypes_RS1
yeish,yeS,Y EY SH,Low,OldBigram,1.0448,1.0006,-12.92336766,-15.19020792,1.039217005,1.000530191,y e S,3,-13.4703814,NA,-13.86063219,NA,-13.70247863,NA,1.082611742,NA,1.082550061,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
yeedh,yiD,Y IY DH,Low,OldBigram,1.0428,1.0005,-15.41778096,-18.65930169,1.052189932,1.000410999,y i D,3,-13.99127383,NA,-17.32872381,NA,-17.01514322,NA,1.075709494,NA,1.075735115,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
yeedge,yiJ,Y IY JH,Low,OldBigram,1.0505,1.0007,-12.63524191,-16.70373036,1.063500683,1.001000101,y i J,3,-13.18034362,NA,-16.46567759,NA,-16.05373205,NA,1.076683837,NA,1.076697271,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
yeesh,yiS,Y IY SH,High,OldBigram,1.0474,1.0004,-12.28868398,-18.05602975,1.058139858,1.000234269,y i S,3,-12.59255695,NA,-15.54938686,NA,-15.31129562,NA,1.084478575,NA,1.084394513,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
yug,yUg,Y UH G,Low,OldBigram,1.036,1.0018,-15.52897744,-14.63284622,1.032872801,1.000583614,y U g,3,-14.40738363,NA,-13.041413,NA,-13.35570919,NA,1.057425772,NA,1.057661997,NA,1.002218897,NA,1.001925531,NA,PearlWordTypes_RS1
yoog,yug,Y UW G,Low,OldBigram,1.0479,1.0035,-13.692049,-12.42252876,1.050107153,1.005481303,y u g,3,-13.50265372,NA,-12.10031622,NA,-12.28634399,NA,1.071115877,NA,1.071187973,NA,1.004369585,NA,1.003391488,NA,PearlWordTypes_RS1
yuth,yUT,Y UH TH,Low,OldBigram,1.0255,1.0016,-16.73898526,-14.38101103,1.021738781,1.000465793,y U T,3,-15.64942838,NA,#NAME?,NA,-14.08346716,NA,1.042485856,NA,1.04290895,NA,1.001244555,NA,1.001273358,NA,PearlWordTypes_RS1
yuz,yUz,Y UH Z,Low,OldBigram,1.0382,1.0017,-15.69001095,-13.58758443,1.035818309,1.000524703,y U z,3,-13.65361183,NA,-12.05813577,NA,-11.92429439,NA,1.064570949,NA,1.064717802,NA,1.001244555,NA,1.001273358,NA,PearlWordTypes_RS1
yudh,yxD,Y AH DH,Low,OldBigram,1.0532,1,-14.28978144,-15.19249003,1.100574212,1.000351403,y x D,3,-13.84330468,NA,-14.29863913,NA,-14.47637518,NA,1.115846395,NA,1.115390818,NA,1.003760949,NA,1.0029753,NA,PearlWordTypes_RS1
zeitch,zeC,Z EY CH,Low,OldBigram,1.0398,1.0002,-13.72412351,-15.87863438,1.031981366,1.000176044,z e C,3,-12.0951043,NA,-18.35169475,NA,-17.61238788,NA,1.070500361,NA,1.070583618,NA,1.00063592,NA,1.000857169,NA,PearlWordTypes_RS1
zeidh,zeD,Z EY DH,Low,OldBigram,1.0349,1.0001,-15.73813725,-16.88418544,1.027563104,1.000176044,z e D,3,-13.2737593,NA,#NAME?,NA,-20.76058875,NA,1.062056061,NA,1.062244939,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
zeish,zeS,Z EY SH,Low,OldBigram,1.0395,1.0005,-12.60904026,-12.24962708,1.03351303,1.000588416,z e S,3,-11.87504241,NA,-16.94989621,NA,-16.46647399,NA,1.070825142,NA,1.070904336,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
zeetch,ziC,Z IY CH,Low,OldBigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-11.21727985,NA,-15.13517464,NA,-15.24464334,NA,1.072367194,NA,1.072428069,NA,1.003206882,NA,1.002583903,NA,PearlWordTypes_RS1
zeetch,ziC,Z IY CH,Low,OldBigram,1.0424,1.0009,-13.08943983,-15.67115566,1.050904219,1.00076103,z i C,3,-11.21727985,NA,-15.13517464,NA,-15.24464334,NA,1.072367194,NA,1.072428069,NA,1.003206882,NA,1.002583903,NA,PearlWordTypes_RS1
zeedh,ziD,Z IY DH,Low,OldBigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-12.39593484,NA,-18.4030848,NA,-18.10516214,NA,1.063922894,NA,1.064089391,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
zeedh,ziD,Z IY DH,Low,OldBigram,1.0375,1.0006,-15.10345356,-16.98208837,1.046485957,1.00070212,z i D,3,-12.39593484,NA,-18.4030848,NA,-18.10516214,NA,1.063922894,NA,1.064089391,NA,1.001258197,NA,1.001279556,NA,PearlWordTypes_RS1
zeeth,ziT,Z IY TH,High,OldBigram,1.0418,1.0007,-13.39749409,-15.84752243,1.051493321,1.00076103,z i T,3,-11.88012168,NA,-15.33537903,NA,-15.58505675,NA,1.065546798,NA,1.065692983,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
zeeth,ziT,Z IY TH,High,OldBigram,1.0418,1.0007,-13.39749409,-15.84752243,1.051493321,1.00076103,z i T,3,-11.88012168,NA,-15.33537903,NA,-15.58505675,NA,1.065546798,NA,1.065692983,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
zoof,zuf,Z UW F,High,OldBigram,1.0444,1.0005,-13.0941998,-17.43576108,1.050765476,1.000998729,z u f,3,-11.6772983,NA,#NAME?,NA,-18.57676165,NA,1.055431908,NA,1.055693628,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
zoog,zug,Z UW G,Low,OldBigram,1.0426,1.0003,-13.3777216,-17.31231239,1.044403178,1.000939819,z u g,3,-11.90731473,NA,-18.13401921,NA,-17.6152887,NA,1.059329277,NA,1.059542248,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
zooth,zuT,Z UW TH,High,OldBigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-13.14935948,NA,-16.48650935,NA,-16.44592669,NA,1.044389361,NA,1.044789202,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
zooth,zuT,Z UW TH,High,OldBigram,1.0321,1.0007,-14.58772943,-16.55970191,1.033269157,1.000645268,z u T,3,-13.14935948,NA,-16.48650935,NA,-16.44592669,NA,1.044389361,NA,1.044789202,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
footh,fuT,F UW TH,High,Unigram,1.0761,1.0009,-14.1431741,-14.96546922,1.075525138,1.000587044,f u T,3,-13.67311486,NA,-12.54353809,NA,-12.81672255,NA,1.093086632,NA,1.092904433,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
geeth,giT,G IY TH,High,Unigram,1.0652,1.0005,-13.23646057,-15.19687001,1.074425629,1.000411685,g i T,3,-12.63389348,NA,-12.38505628,NA,-12.78895373,NA,1.095013299,NA,1.094807295,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
zeeth,ziT,Z IY TH,Low,Unigram,1.0418,1.0007,-13.39749409,-15.84752243,1.051493321,1.00076103,z i T,3,-11.88012168,NA,-15.33537903,NA,-15.58505675,NA,1.065546798,NA,1.065692983,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
zeeth,ziT,Z IY TH,Low,Unigram,1.0418,1.0007,-13.39749409,-15.84752243,1.051493321,1.00076103,z i T,3,-11.88012168,NA,-15.33537903,NA,-15.58505675,NA,1.065546798,NA,1.065692983,NA,1.001907759,NA,1.001714338,NA,PearlWordTypes_RS1
yawg,ycg,Y AO G,Low,Unigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yawg,ycg,Y AO G,Low,Unigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
yawg,ycg,Y AO G,Low,Unigram,1.0423,1.0009,-13.71276687,-15.94341019,1.058666105,1.000702806,y c g,3,-13.56502405,NA,-13.1906254,NA,-13.33263045,NA,1.071738155,NA,1.07180279,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
lerz,lRz,L ER Z,High,Unigram,1.0632,1.0001,-10.98407907,-15.58933279,1.089259897,1.000291807,l R z,3,-10.09631165,NA,-9.615841272,NA,-9.758308214,NA,1.095606655,NA,1.095382346,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
jipe,JYp,JH AY P,High,Unigram,1.0852,1.0018,-12.29994294,-14.52030592,1.085914792,1.002174188,J Y p,3,-12.59523301,NA,-14.08696922,NA,-13.85285904,NA,1.096709209,NA,1.096461947,NA,1.002909385,NA,1.002378908,NA,PearlWordTypes_RS1
chuzz,Cxz,CH AH Z,High,Unigram,1.0712,1.0009,-11.96144031,-12.57026506,1.118904454,1.002467367,C x z,3,-11.0693107,NA,-10.99789325,NA,-11.16325268,NA,1.139865565,NA,1.139109728,NA,1.004208508,NA,1.003248473,NA,PearlWordTypes_RS1
cheydge,CeJ,CH EY JH,Low,Unigram,1.0489,1.0013,-13.69651825,-14.69198006,1.04382118,1.001172029,C e J,3,-13.7958038,NA,-12.96781382,NA,-13.3383346,NA,1.075127178,NA,1.075159286,NA,1.003477094,NA,1.002776502,NA,PearlWordTypes_RS1
zeesh,ziS,Z IY SH,Low,Unigram,1.0421,1.0005,-11.97435658,-16.37881644,1.052435883,1.000525389,z i S,3,-10.99721796,NA,-16.62374785,NA,-16.40131454,NA,1.072691975,NA,1.072748788,NA,1.000933416,NA,1.001062164,NA,PearlWordTypes_RS1
zoove,zuv,Z UW V,Low,Unigram,1.0483,1.0005,-13.19540005,-15.96646895,1.05223823,1.000645268,z u v,3,-12.44139722,NA,-15.96987953,NA,-15.83449826,NA,1.059654058,NA,1.059862967,NA,1.002570962,NA,1.002155319,NA,PearlWordTypes_RS1
dhipe,DYp,DH AY P,High,Unigram,1.0743,1.0015,-15.082482,-16.70441473,1.070956407,1.001824843,D Y p,3,-13.40616322,NA,-14.13826252,NA,-14.20026035,NA,1.088644693,NA,1.088493819,NA,1.002909385,NA,1.002378908,NA,PearlWordTypes_RS1
serk,sRk,S ER K,High,Unigram,1.1649,1.0011,-9.339987145,-11.32741628,1.1974673,1.008126773,s R k,3,-9.531180253,NA,-11.19197213,NA,-11.25826258,NA,1.221987477,NA,1.2202279090000001,NA,1.007617392,NA,1.005565401,NA,PearlWordTypes_RS1
serk,sRk,S ER K,High,Unigram,1.1649,1.0011,-9.339987145,-11.32741628,1.1974673,1.008126773,s R k,3,-9.531180253,NA,-11.19197213,NA,-11.25826258,NA,1.221987477,NA,1.2202279090000001,NA,1.007617392,NA,1.005565401,NA,PearlWordTypes_RS1
berse,bRs,B ER S,High,Unigram,1.139,1.0017,-10.25306129,-10.41098954,1.162036275,1.005749872,b R s,3,-9.996593621,NA,-9.594252591,NA,-9.734450937,NA,1.184416063,NA,1.183109889,NA,1.007306254,NA,1.005354208,NA,PearlWordTypes_RS1
berse,bRs,B ER S,High,Unigram,1.139,1.0017,-10.25306129,-10.41098954,1.162036275,1.005749872,b R s,3,-9.996593621,NA,-9.594252591,NA,-9.734450937,NA,1.184416063,NA,1.183109889,NA,1.007306254,NA,1.005354208,NA,PearlWordTypes_RS1
thuzz,Txz,TH AH Z,High,Unigram,1.0691,1.0009,-12.26949456,-13.11436243,1.116925524,1.002350918,T x z,3,-11.73215253,NA,-11.13801347,NA,-11.44713443,NA,1.133041744,NA,1.132367466,NA,1.004208508,NA,1.003248473,NA,PearlWordTypes_RS1
shawng,ScG,SH AO NG,Low,Unigram,1.0379,1.001,-14.299307,-15.32705404,1.052648793,1.001113805,S c G,3,-12.57609194,NA,-12.59543741,NA,-12.28700377,NA,1.070395211,NA,1.070477161,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
jeydge,JeJ,JH EY JH,Low,Unigram,1.0538,1.0011,-12.92799293,-14.89456468,1.052086124,1.001055581,J e J,3,-14.16352858,NA,-13.04192179,NA,-13.46093692,NA,1.073576309,NA,1.073626954,NA,1.002543678,NA,1.002142923,NA,PearlWordTypes_RS1
dhuzz,Dxz,DH AH Z,High,Unigram,1.0652,1.0011,-13.97545404,-15.79774166,1.112211014,1.001943349,D x z,3,-12.2479657,NA,-11.70311302,NA,-12.03872141,NA,1.130250181,NA,1.129609269,NA,1.004208508,NA,1.003248473,NA,PearlWordTypes_RS1
shipe,SYp,SH AY P,High,Unigram,1.0811,1.0017,-11.95338501,-16.91842224,1.079104944,1.001883067,S Y p,3,-12.00744634,NA,-13.1438803,NA,-13.23565104,NA,1.098880425,NA,1.0986072120000001,NA,1.003531662,NA,1.002801295,NA,PearlWordTypes_RS1
nautch,nWC,N AW CH,Low,Unigram,1.0415,1.0006,-13.95800782,-15.4433946,1.034828087,1.000352089,n W C,3,-12.84279508,NA,-14.77615257,NA,-14.5170125,NA,1.055797703,NA,1.056058164,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
nautch,nWC,N AW CH,Low,Unigram,1.0415,1.0006,-13.95800782,-15.4433946,1.034828087,1.000352089,n W C,3,-12.84279508,NA,-14.77615257,NA,-14.5170125,NA,1.055797703,NA,1.056058164,NA,1.0009607,NA,1.00107456,NA,PearlWordTypes_RS1
lautch,lWC,L AW CH,Low,Unigram,1.0518,1.0006,-14.26438897,-13.88362457,1.046061426,1.000701434,l W C,3,-12.87818621,NA,-11.84087713,NA,-12.20545606,NA,1.06727413,NA,1.067397422,NA,1.001271839,NA,1.001285754,NA,PearlWordTypes_RS1
shaud,Scd,SH AO D,High,Unigram,1.0642,1.0006,-12.10265681,-15.002938,1.073149529,1.001113805,S c d,3,-12.09318491,NA,-15.52980316,NA,-14.59588801,NA,1.099300699,NA,1.099021099,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
geedge,giJ,G IY JH,High,Unigram,1.0686,1.0006,-12.15988099,-14.37586463,1.080729017,1.000941877,g i J,3,-12.33877643,NA,-14.58971583,NA,-14.34764795,NA,1.094363737,NA,1.094165858,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
geedge,giJ,G IY JH,High,Unigram,1.0686,1.0006,-12.15988099,-14.37586463,1.080729017,1.000941877,g i J,3,-12.33877643,NA,-14.58971583,NA,-14.34764795,NA,1.094363737,NA,1.094165858,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
chooth,CuT,CH UW TH,Low,Unigram,1.0384,1.0008,-15.32864948,-13.39748422,1.038216483,1.000528819,C u T,3,-14.48233421,NA,-12.54079461,NA,-13.00898686,NA,1.056486136,NA,1.056741393,NA,1.002218897,NA,1.001925531,NA,PearlWordTypes_RS1
chooth,CuT,CH UW TH,Low,Unigram,1.0384,1.0008,-15.32864948,-13.39748422,1.038216483,1.000528819,C u T,3,-14.48233421,NA,-12.54079461,NA,-13.00898686,NA,1.056486136,NA,1.056741393,NA,1.002218897,NA,1.001925531,NA,PearlWordTypes_RS1
dheeg,Dig,DH IY G,Low,Unigram,1.0526,1.0008,-14.94242005,-17.44030474,1.060881226,1.00082337,D i g,3,-13.14970665,NA,-17.03823077,NA,-16.76301213,NA,1.082968103,NA,1.082897761,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
dheeg,Dig,DH IY G,Low,Unigram,1.0526,1.0008,-14.94242005,-17.44030474,1.060881226,1.00082337,D i g,3,-13.14970665,NA,-17.03823077,NA,-16.76301213,NA,1.082968103,NA,1.082897761,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
wooth,wuT,W UW TH,Low,Unigram,1.0498,1.0007,-15.16488577,-14.6069323,1.044968127,1.00081994,w u T,3,-13.77771463,NA,-13.89295086,NA,-13.7089148,NA,1.089674721,NA,1.089533302,NA,1.001285481,NA,1.001291952,NA,PearlWordTypes_RS1
thawth,TcT,TH AO TH,Low,Unigram,1.0307,1.0003,-15.65742161,-14.43064723,1.044796505,1.000466479,T c T,3,-15.20754637,NA,-13.27086968,NA,-13.72319754,NA,1.050284592,NA,1.050613948,NA,1.000622278,NA,1.000850971,NA,PearlWordTypes_RS1
gooth,guT,G UW TH,Low,Unigram,1.0555,1.001,-14.42669591,-14.55698831,1.056201466,1.000936389,g u T,3,-13.90313129,NA,-13.06172862,NA,-13.29760307,NA,1.073855863,NA,1.073903514,NA,1.00159662,NA,1.001503145,NA,PearlWordTypes_RS1
ferse,fRs,F ER S,High,Unigram,1.1344,1.0019,-10.45120767,-10.30461674,1.15755458,1.005808096,f R s,3,-10.45972437,NA,-10.95701432,NA,-11.05762575,NA,1.144093483,NA,1.143269251,NA,1.004506005,NA,1.003453469,NA,PearlWordTypes_RS1
ferse,fRs,F ER S,High,Unigram,1.1344,1.0019,-10.45120767,-10.30461674,1.15755458,1.005808096,f R s,3,-10.45972437,NA,-10.95701432,NA,-11.05762575,NA,1.144093483,NA,1.143269251,NA,1.004506005,NA,1.003453469,NA,PearlWordTypes_RS1
jime,JYm,JH AY M,High,Unigram,1.0975,1.0015,-12.2636261,-13.79626553,1.098285926,1.001231625,J Y m,3,-12.7422152,NA,-13.27768096,NA,-13.10268503,NA,1.106127851,NA,1.105762781,NA,1.001935043,NA,1.001726734,NA,PearlWordTypes_RS1
nerz,nRz,N ER Z,Low,Unigram,1.0529,1,-10.67769792,-16.59382543,1.078026557,1.000524703,n R z,3,-10.06092052,NA,-10.5615315,NA,-10.65458275,NA,1.084130228,NA,1.084043088,NA,1.001271839,NA,1.001285754,NA,PearlWordTypes_RS1
mern,mRn,M ER N,High,Unigram,1.1623000000000001,1.0008,-9.549008181,-10.77601002,1.181485389,1.003803093,m R n,3,-10.08764359,NA,-11.50370591,NA,-11.58014712,NA,1.167269774,NA,1.166154274,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
mern,mRn,M ER N,High,Unigram,1.1623000000000001,1.0008,-9.549008181,-10.77601002,1.181485389,1.003803093,m R n,3,-10.08764359,NA,-11.50370591,NA,-11.58014712,NA,1.167269774,NA,1.166154274,NA,1.002895743,NA,1.00237271,NA,PearlWordTypes_RS1
choosh,CuS,CH UW SH,Low,Unigram,1.0387,1.0002,-13.90551197,-12.9738497,1.039159046,1.000293179,C u S,3,-13.59943049,NA,-12.50740759,NA,-12.79562523,NA,1.063631313,NA,1.063797198,NA,1.002218897,NA,1.001925531,NA,PearlWordTypes_RS1
choosh,CuS,CH UW SH,Low,Unigram,1.0387,1.0002,-13.90551197,-12.9738497,1.039159046,1.000293179,C u S,3,-13.59943049,NA,-12.50740759,NA,-12.79562523,NA,1.063631313,NA,1.063797198,NA,1.002218897,NA,1.001925531,NA,PearlWordTypes_RS1
sheydge,SeJ,SH EY JH,Low,Unigram,1.0497,1.0014,-12.581435,-15.27777798,1.045276276,1.001230253,S e J,3,-13.57574192,NA,-12.79198005,NA,-13.15388385,NA,1.075747525,NA,1.075772219,NA,1.004410511,NA,1.003410082,NA,PearlWordTypes_RS1
thush,TxS,TH AH SH,Low,Unigram,1.0567,1.0002,-11.89533136,-15.50870779,1.103788558,1.001172715,T x S,3,-12.84506537,NA,-13.2174369,NA,-13.60805696,NA,1.118101828,NA,1.11761442,NA,1.002584604,NA,1.002161517,NA,PearlWordTypes_RS1
thush,TxS,TH AH SH,Low,Unigram,1.0567,1.0002,-11.89533136,-15.50870779,1.103788558,1.001172715,T x S,3,-12.84506537,NA,-13.2174369,NA,-13.60805696,NA,1.118101828,NA,1.11761442,NA,1.002584604,NA,1.002161517,NA,PearlWordTypes_RS1
veydh,veD,V EY DH,Low,Unigram,1.0547,1.0013,-15.39478217,-15.17779166,1.044616826,1.000932959,v e D,3,-14.56161358,NA,#NAME?,NA,-19.1417257,NA,1.064537451,NA,1.064696671,NA,1,1,1.000428585,1,PearlWordTypes_RS1
veydh,veD,V EY DH,Low,Unigram,1.0547,1.0013,-15.39478217,-15.17779166,1.044616826,1.000932959,v e D,3,-14.56161358,NA,#NAME?,NA,-19.1417257,NA,1.064537451,NA,1.064696671,NA,1,1,1.000428585,1,PearlWordTypes_RS1
chush,CxS,CH AH SH,Low,Unigram,1.0588,1.0002,-11.58727711,-14.96461041,1.105767488,1.001289164,C x S,3,-12.18222354,NA,-13.07731669,NA,-13.324175200000001,NA,1.12492565,NA,1.124356681,NA,1.002584604,NA,1.002161517,NA,PearlWordTypes_RS1
chush,CxS,CH AH SH,Low,Unigram,1.0588,1.0002,-11.58727711,-14.96461041,1.105767488,1.001289164,C x S,3,-12.18222354,NA,-13.07731669,NA,-13.324175200000001,NA,1.12492565,NA,1.124356681,NA,1.002584604,NA,1.002161517,NA,PearlWordTypes_RS1
nawth,ncT,N AO TH,Low,Unigram,1.0477,1.0004,-12.6749733,-14.68600326,1.059754889,1.001689187,n c T,3,-12.68600559,NA,-14.59201548,NA,-14.64745013,NA,1.070445882,NA,1.070534267,NA,1.000311139,NA,1.000639778,NA,PearlWordTypes_RS1
serp,sRp,S ER P,High,Unigram,1.1485,1.0013,-9.80339009,-12.7284325,1.180206623,1.006536198,s R p,3,-9.815709879,NA,-11.4559492,NA,-11.52589374,NA,1.194381111,NA,1.192966844,NA,1.00664305,NA,1.004913227,NA,PearlWordTypes_RS1
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-14.90756456,NA,-17.3598144,NA,-17.37181816,NA,1.066404283,NA,1.066541122,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
dheedh,DiD,DH IY DH,Low,Unigram,1.0378,1.0005,-17.85838735,-18.05110177,1.044739842,1.000410999,D i D,3,-14.90756456,NA,-17.3598144,NA,-17.37181816,NA,1.066404283,NA,1.066541122,NA,1.000947058,NA,1.001068362,NA,PearlWordTypes_RS1
